"filename", "language", "JSON", "JSON with Comments", "Markdown", "HTML", "Vue", "TypeScript", "SCSS", "JavaScript", "wxml", "CSS", "XML", "comment", "blank", "total"
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\List\index.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\List\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\List\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 0, 26, 0, 84
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\MyIssue\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 1, 127
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\MyIssue\index.json", "JSON", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\MyIssue\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\MyIssue\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 0, 26, 0, 82
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\MyPurcharse\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 9
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\MyPurcharse\index.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\MyPurcharse\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\MyPurcharse\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Options\GenshinImpact\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 1, 36
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Options\GenshinImpact\index.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Options\GenshinImpact\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Options\GenshinImpact\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 26, 0, 43
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Options\GloryOfTheKing\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 1, 37
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Options\GloryOfTheKing\index.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Options\GloryOfTheKing\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Options\GloryOfTheKing\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 0, 26, 0, 47
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Options\LeagueofLegend\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 1, 38
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Options\LeagueofLegend\index.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Options\LeagueofLegend\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Options\LeagueofLegend\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 26, 0, 38
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Options\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 39, 0, 0, 0, 0, 1, 40
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Options\index.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Options\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Options\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 26, 0, 42
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Order\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 1, 92
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Order\index.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Order\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Order\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 0, 26, 0, 66
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Price\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 1, 35
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Price\index.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Price\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\components\Price\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 26, 0, 51
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\node-modules\@dcloudio\uni-components\lib\unicloud-db\unicloud-db.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 552, 0, 0, 0, 0, 1, 553
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\node-modules\@dcloudio\uni-components\lib\unicloud-db\unicloud-db.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\node-modules\@dcloudio\uni-components\lib\unicloud-db\unicloud-db.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\node-modules\@dcloudio\uni-components\lib\unicloud-db\unicloud-db.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Consignment\GenshinImpact\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 228, 0, 0, 0, 0, 1, 229
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Consignment\GenshinImpact\index.json", "JSON", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Consignment\GenshinImpact\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Consignment\GenshinImpact\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Consignment\GloryOfTheKing\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 207, 0, 0, 0, 0, 1, 208
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Consignment\GloryOfTheKing\index.json", "JSON", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Consignment\GloryOfTheKing\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Consignment\GloryOfTheKing\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Consignment\LeagueofLegend\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 246, 0, 0, 0, 0, 1, 247
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Consignment\LeagueofLegend\index.json", "JSON", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Consignment\LeagueofLegend\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Consignment\LeagueofLegend\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 26, 0, 32
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Consignment\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 1, 31
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Consignment\index.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Consignment\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Consignment\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 26, 0, 31
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Detail\Buy\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 150, 0, 0, 0, 0, 1, 151
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Detail\Buy\index.json", "JSON", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Detail\Buy\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Detail\Buy\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 0, 26, 0, 143
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Detail\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 144, 0, 0, 0, 0, 1, 145
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Detail\index.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Detail\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Detail\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 120, 0, 26, 0, 146
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Home\Category\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 408, 0, 0, 0, 0, 1, 409
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Home\Category\index.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Home\Category\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Home\Category\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 221, 0, 26, 0, 247
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Home\Search\SearchDetail\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 1, 52
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Home\Search\SearchDetail\index.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Home\Search\SearchDetail\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Home\Search\SearchDetail\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 26, 0, 30
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Home\Search\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 1, 33
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Home\Search\index.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Home\Search\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Home\Search\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 26, 0, 45
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Home\Slide\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 0, 0, 1, 38
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Home\Slide\index.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Home\Slide\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Home\Slide\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 0, 26, 0, 68
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Home\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 1, 21
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Home\index.json", "JSON", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Home\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Home\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 26, 0, 30
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Message\Consult\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 85, 0, 0, 0, 0, 1, 86
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Message\Consult\index.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Message\Consult\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Message\Consult\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 26, 0, 105
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Message\Inform\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 1, 34
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Message\Inform\index.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Message\Inform\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Message\Inform\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 0, 26, 0, 51
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Message\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 1, 50
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Message\index.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Message\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Message\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 26, 0, 74
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\AfterSale\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 9
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\AfterSale\index.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\AfterSale\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\AfterSale\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 48, 0, 26, 0, 74
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MyCollect\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 105, 0, 0, 0, 0, 1, 106
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MyCollect\index.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MyCollect\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MyCollect\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 26, 0, 75
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MyIssue\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 1, 63
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MyIssue\index.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MyIssue\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MyIssue\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MyPurcharse\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 0, 1, 63
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MyPurcharse\index.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MyPurcharse\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MyPurcharse\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MySale\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 1, 56
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MySale\index.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MySale\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MySale\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MyWallet\DealDetail\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 76, 0, 0, 0, 0, 1, 77
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MyWallet\DealDetail\index.json", "JSON", 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MyWallet\DealDetail\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MyWallet\DealDetail\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 26, 0, 59
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MyWallet\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 1, 92
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MyWallet\index.json", "JSON", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MyWallet\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\MyWallet\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 0, 26, 0, 71
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\Verify\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 1, 91
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\Verify\index.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\Verify\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\Verify\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 49, 0, 26, 0, 75
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 0, 0, 1, 56
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\index.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\About\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 0, 26, 0, 86
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Data\Amend\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 1, 48
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Data\Amend\index.json", "JSON", 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Data\Amend\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Data\Amend\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 0, 26, 0, 40
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Data\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 1, 32
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Data\index.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Data\index.wxml", "wxml", 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Data\index.wxss", "CSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 0, 26, 0, 56
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\Cooperation\index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 9
"c:\Users\yzc\Desktop\game-trade\dist\dev\mp-weixin\pages\Mine\Other\Cooperation\index.json", "JSON", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4
